Record Length,Analog:2000
Sample Interval,1.000000E-09
Vertical Units,V,
Vertical Scale,+2.000000E+01
Vertical Offset,+4.000000E+01
Horizontal Units,s
Horizontal Scale,+2.000000E-07
Model,SDS1204X HD
Serial Number,SDSEV82X900772
Software Version,6.9.13.1.1.6.7
Source,CH1
Second,Value
-6.0900000000E-07,-4.762500E+01
-6.0800000000E-07,-4.750000E+01
-6.0700000000E-07,-4.750000E+01
-6.0600000000E-07,-4.758333E+01
-6.0500000000E-07,-4.779167E+01
-6.0400000000E-07,-4.737500E+01
-6.0300000000E-07,-4.733334E+01
-6.0200000000E-07,-4.754166E+01
-6.0100000000E-07,-4.758333E+01
-6.0000000000E-07,-4.758333E+01
-5.9900000000E-07,-4.741667E+01
-5.9800000000E-07,-4.737500E+01
-5.9700000000E-07,-4.741667E+01
-5.9600000000E-07,-4.758333E+01
-5.9500000000E-07,-4.758333E+01
-5.9400000000E-07,-4.766667E+01
-5.9300000000E-07,-4.750000E+01
-5.9200000000E-07,-4.750000E+01
-5.9100000000E-07,-4.779167E+01
-5.9000000000E-07,-4.758333E+01
-5.8900000000E-07,-4.762500E+01
-5.8800000000E-07,-4.733334E+01
-5.8700000000E-07,-4.745834E+01
-5.8600000000E-07,-4.737500E+01
-5.8500000000E-07,-4.758333E+01
-5.8400000000E-07,-4.745834E+01
-5.8300000000E-07,-4.741667E+01
-5.8200000000E-07,-4.741667E+01
-5.8100000000E-07,-4.745834E+01
-5.8000000000E-07,-4.745834E+01
-5.7900000000E-07,-4.745834E+01
-5.7800000000E-07,-4.745834E+01
-5.7700000000E-07,-4.745834E+01
-5.7600000000E-07,-4.741667E+01
-5.7500000000E-07,-4.729166E+01
-5.7400000000E-07,-4.741667E+01
-5.7300000000E-07,-4.741667E+01
-5.7200000000E-07,-4.741667E+01
-5.7100000000E-07,-4.741667E+01
-5.7000000000E-07,-4.750000E+01
-5.6900000000E-07,-4.758333E+01
-5.6800000000E-07,-4.745834E+01
-5.6700000000E-07,-4.741667E+01
-5.6600000000E-07,-4.737500E+01
-5.6500000000E-07,-4.733334E+01
-5.6400000000E-07,-4.737500E+01
-5.6300000000E-07,-4.750000E+01
-5.6200000000E-07,-4.770834E+01
-5.6100000000E-07,-4.750000E+01
-5.6000000000E-07,-4.754166E+01
-5.5900000000E-07,-4.754166E+01
-5.5800000000E-07,-4.745834E+01
-5.5700000000E-07,-4.741667E+01
-5.5600000000E-07,-4.762500E+01
-5.5500000000E-07,-4.758333E+01
-5.5400000000E-07,-4.762500E+01
-5.5300000000E-07,-4.766667E+01
-5.5200000000E-07,-4.762500E+01
-5.5100000000E-07,-4.745834E+01
-5.5000000000E-07,-4.741667E+01
-5.4900000000E-07,-4.754166E+01
-5.4800000000E-07,-4.754166E+01
-5.4700000000E-07,-4.737500E+01
-5.4600000000E-07,-4.737500E+01
-5.4500000000E-07,-4.750000E+01
-5.4400000000E-07,-4.737500E+01
-5.4300000000E-07,-4.758333E+01
-5.4200000000E-07,-4.758333E+01
-5.4100000000E-07,-4.762500E+01
-5.4000000000E-07,-4.750000E+01
-5.3900000000E-07,-4.758333E+01
-5.3800000000E-07,-4.758333E+01
-5.3700000000E-07,-4.737500E+01
-5.3600000000E-07,-4.737500E+01
-5.3500000000E-07,-4.741667E+01
-5.3400000000E-07,-4.750000E+01
-5.3300000000E-07,-4.766667E+01
-5.3200000000E-07,-4.733334E+01
-5.3100000000E-07,-4.754166E+01
-5.3000000000E-07,-4.754166E+01
-5.2900000000E-07,-4.750000E+01
-5.2800000000E-07,-4.733334E+01
-5.2700000000E-07,-4.737500E+01
-5.2600000000E-07,-4.729166E+01
