Record Length,Analog:1000
Sample Interval,2.000000E-09
Vertical Units,V,
Vertical Scale,+5.000000E-01
Vertical Offset,-1.658333E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-07
Model,SDS1204X HD
Serial Number,SDSEV82X900772
Software Version,6.9.13.1.1.6.7
Source,CH4
Second,Value
+4.6000000000E-08,+1.545833E+00
+4.8000000000E-08,+1.534375E+00
+5.0000000000E-08,+1.528125E+00
+5.2000000000E-08,+1.518750E+00
+5.4000000000E-08,+1.506250E+00
+5.6000000000E-08,+1.497917E+00
+5.8000000000E-08,+1.483333E+00
+6.0000000000E-08,+1.472917E+00
+6.2000000000E-08,+1.464583E+00
+6.4000000000E-08,+1.453125E+00
+6.6000000000E-08,+1.437500E+00
+6.8000000000E-08,+1.420833E+00
+7.0000000000E-08,+1.407292E+00
+7.2000000000E-08,+1.390625E+00
+7.4000000000E-08,+1.377083E+00
+7.6000000000E-08,+1.363542E+00
+7.8000000000E-08,+1.347917E+00
+8.0000000000E-08,+1.327083E+00
+8.2000000000E-08,+1.312500E+00
+8.4000000000E-08,+1.295833E+00
+8.6000000000E-08,+1.277083E+00
+8.8000000000E-08,+1.253125E+00
+9.0000000000E-08,+1.236458E+00
+9.2000000000E-08,+1.217708E+00
+9.4000000000E-08,+1.204167E+00
+9.6000000000E-08,+1.181250E+00
+9.8000000000E-08,+1.160417E+00
+1.0000000000E-07,+1.140625E+00
+1.0200000000E-07,+1.116667E+00
+1.0400000000E-07,+1.071875E+00
+1.0600000000E-07,+1.115625E+00
+1.0800000000E-07,+1.003125E+00
+1.1000000000E-07,+1.059375E+00
+1.1200000000E-07,+1.005208E+00
+1.1400000000E-07,+9.708334E-01
+1.1600000000E-07,+9.645834E-01
+1.1800000000E-07,+9.281250E-01
+1.2000000000E-07,+9.218750E-01
+1.2200000000E-07,+8.802084E-01
+1.2400000000E-07,+8.718750E-01
+1.2600000000E-07,+8.354167E-01
+1.2800000000E-07,+8.187500E-01
+1.3000000000E-07,+8.000001E-01
+1.3200000000E-07,+7.802083E-01
+1.3400000000E-07,+7.583333E-01
+1.3600000000E-07,+7.218751E-01
+1.3800000000E-07,+7.104167E-01
+1.4000000000E-07,+6.833333E-01
+1.4200000000E-07,+6.708333E-01
+1.4400000000E-07,+6.406251E-01
+1.4600000000E-07,+6.354167E-01
+1.4800000000E-07,+6.083333E-01
+1.5000000000E-07,+5.989584E-01
+1.5200000000E-07,+5.895834E-01
+1.5400000000E-07,+5.770833E-01
+1.5600000000E-07,+5.593750E-01
+1.5800000000E-07,+5.583333E-01
+1.6000000000E-07,+5.572917E-01
+1.6200000000E-07,+5.468751E-01
+1.6400000000E-07,+5.427084E-01
+1.6600000000E-07,+5.489584E-01
+1.6800000000E-07,+5.625000E-01
+1.7000000000E-07,+5.572917E-01
+1.7200000000E-07,+5.635417E-01
+1.7400000000E-07,+5.791667E-01
+1.7600000000E-07,+5.906250E-01
+1.7800000000E-07,+5.916667E-01
+1.8000000000E-07,+6.052083E-01
+1.8200000000E-07,+6.270833E-01
+1.8400000000E-07,+6.447917E-01
+1.8600000000E-07,+6.541667E-01
+1.8800000000E-07,+6.770834E-01
+1.9000000000E-07,+6.968750E-01
+1.9200000000E-07,+7.135417E-01
+1.9400000000E-07,+7.302084E-01
+1.9600000000E-07,+7.531250E-01
+1.9800000000E-07,+7.791667E-01
+2.0000000000E-07,+8.000001E-01
+2.0200000000E-07,+8.239584E-01
+2.0400000000E-07,+8.500000E-01
+2.0600000000E-07,+8.760417E-01
+2.0800000000E-07,+8.989584E-01
+2.1000000000E-07,+9.281250E-01
+2.1200000000E-07,+9.572917E-01
+2.1400000000E-07,+9.854167E-01
+2.1600000000E-07,+1.010417E+00
+2.1800000000E-07,+1.041667E+00
+2.2000000000E-07,+1.071875E+00
+2.2200000000E-07,+1.100000E+00
+2.2400000000E-07,+1.137500E+00
+2.2600000000E-07,+1.171875E+00
+2.2800000000E-07,+1.200000E+00
+2.3000000000E-07,+1.236458E+00
+2.3200000000E-07,+1.266667E+00
+2.3400000000E-07,+1.300000E+00
+2.3600000000E-07,+1.336458E+00
+2.3800000000E-07,+1.454167E+00
+2.4000000000E-07,+1.384375E+00
+2.4200000000E-07,+1.403125E+00
+2.4400000000E-07,+1.521875E+00
+2.4600000000E-07,+1.539583E+00
+2.4800000000E-07,+1.572917E+00
+2.5000000000E-07,+1.589583E+00
+2.5200000000E-07,+1.640625E+00
+2.5400000000E-07,+1.666667E+00
+2.5600000000E-07,+1.709375E+00
+2.5800000000E-07,+1.758333E+00
+2.6000000000E-07,+1.790625E+00
+2.6200000000E-07,+1.822917E+00
+2.6400000000E-07,+1.858333E+00
+2.6600000000E-07,+1.902083E+00
+2.6800000000E-07,+1.931250E+00
+2.7000000000E-07,+1.970833E+00
+2.7200000000E-07,+2.008333E+00
+2.7400000000E-07,+2.045834E+00
+2.7600000000E-07,+2.082292E+00
+2.7800000000E-07,+2.111458E+00
+2.8000000000E-07,+2.153125E+00
+2.8200000000E-07,+2.193750E+00
+2.8400000000E-07,+2.234375E+00
+2.8600000000E-07,+2.260417E+00
+2.8800000000E-07,+2.291667E+00
+2.9000000000E-07,+2.323958E+00
+2.9200000000E-07,+2.358334E+00
+2.9400000000E-07,+2.391667E+00
+2.9600000000E-07,+2.419792E+00
+2.9800000000E-07,+2.453125E+00
+3.0000000000E-07,+2.485417E+00
+3.0200000000E-07,+2.518750E+00
+3.0400000000E-07,+2.548958E+00
+3.0600000000E-07,+2.580209E+00
+3.0800000000E-07,+2.611458E+00
+3.1000000000E-07,+2.634375E+00
+3.1200000000E-07,+2.661458E+00
+3.1400000000E-07,+2.696875E+00
+3.1600000000E-07,+2.725000E+00
+3.1800000000E-07,+2.747917E+00
+3.2000000000E-07,+2.771875E+00
+3.2200000000E-07,+2.796875E+00
+3.2400000000E-07,+2.816667E+00
+3.2600000000E-07,+2.836458E+00
+3.2800000000E-07,+2.861458E+00
+3.3000000000E-07,+2.885417E+00
+3.3200000000E-07,+2.901042E+00
+3.3400000000E-07,+2.910417E+00
+3.3600000000E-07,+2.920834E+00
+3.3800000000E-07,+2.937500E+00
+3.4000000000E-07,+2.946875E+00
+3.4200000000E-07,+2.937500E+00
+3.4400000000E-07,+2.938542E+00
+3.4600000000E-07,+2.947917E+00
+3.4800000000E-07,+2.942708E+00
+3.5000000000E-07,+2.941667E+00
